# gpu=4 cmd=/usr/bin/python3 -u main.py --dataset amazon --seed 42 --method outpost --tag T_drop0.1 --set drop_out=0.1 sim_topk_frac=0.0 --save-scores
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[amazon] anomaly classes (rotations): [np.int64(1)]
Normal classes: [np.int64(0)] in amazon
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.4493 PR 0.0543 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.4474 | tau+ 0.995
[OUTPOST-v4] epoch 1: test-all ROC 0.6391 PR 0.1154 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7123 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.6915 PR 0.1546 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7595 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.6879 PR 0.1573 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7180 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.6862 PR 0.1586 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.8165 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.7042 PR 0.1697 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.6979 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.7000 PR 0.1685 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7652 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.6989 PR 0.1626 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7580 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.6964 PR 0.1607 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7363 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.7020 PR 0.1668 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.8444 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.7067 PR 0.1651 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7877 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.6955 PR 0.1566 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7480 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.7022 PR 0.1663 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7619 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.7119 PR 0.1655 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7240 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.7074 PR 0.1692 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7123 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.7065 PR 0.1704 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7655 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.7034 PR 0.1659 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7802 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.7009 PR 0.1634 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7769 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.7016 PR 0.1686 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7718 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.7028 PR 0.1687 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.8357 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.7015 PR 0.1795 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7778 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.6965 PR 0.1745 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7673 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.6926 PR 0.1740 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7604 | tau+ 0.500
[OUTPOST-v4] epoch 23: test-all ROC 0.6910 PR 0.1652 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.8186 | tau+ 0.500
[OUTPOST-v4] epoch 24: test-all ROC 0.6787 PR 0.1208 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7081 | tau+ 0.500
[OUTPOST-v4] epoch 25: test-all ROC 0.6454 PR 0.0943 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.6877 | tau+ 0.500
[OUTPOST-v4] epoch 26: test-all ROC 0.6503 PR 0.0956 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.6862 | tau+ 0.500
[OUTPOST-v4] epoch 27: test-all ROC 0.6570 PR 0.1022 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7288 | tau+ 0.500
[OUTPOST-v4] epoch 28: test-all ROC 0.6666 PR 0.1461 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7631 | tau+ 0.500
[OUTPOST-v4] epoch 29: test-all ROC 0.7023 PR 0.1785 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7652 | tau+ 0.500
[OUTPOST-v4] epoch 30: test-all ROC 0.7041 PR 0.1825 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7502 | tau+ 0.500
[OUTPOST-v4] epoch 31: test-all ROC 0.7103 PR 0.1884 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.8165 | tau+ 0.500
[OUTPOST-v4] epoch 32: test-all ROC 0.7224 PR 0.2035 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7514 | tau+ 0.500
[OUTPOST-v4] epoch 33: test-all ROC 0.7238 PR 0.2037 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7264 | tau+ 0.500
[OUTPOST-v4] epoch 34: test-all ROC 0.7159 PR 0.1898 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7486 | tau+ 0.500
