# gpu=3 cmd=/usr/bin/python3 -u main.py --dataset photo --seed 0 --method outpost --tag E400_T_drop0.3 --rotations 7 --set drop_out=0.3 num_epochs=400 --save-scores
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] anomaly classes (rotations): [np.int64(0), np.int64(7)]
[photo] running subset: [np.int64(7)]
Normal classes: [np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6)] in photo
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.6495 PR 0.1342 | unseen ROC 0.8172 PR 0.1441 | valAUC 0.3420 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.6502 PR 0.1361 | unseen ROC 0.8056 PR 0.1444 | valAUC 0.3797 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.6568 PR 0.1408 | unseen ROC 0.8248 PR 0.1540 | valAUC 0.3560 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.6623 PR 0.1452 | unseen ROC 0.8344 PR 0.1623 | valAUC 0.3314 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.6628 PR 0.1450 | unseen ROC 0.8367 PR 0.1628 | valAUC 0.3614 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.6651 PR 0.1463 | unseen ROC 0.8334 PR 0.1623 | valAUC 0.3512 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.6661 PR 0.1476 | unseen ROC 0.8352 PR 0.1650 | valAUC 0.3507 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.6649 PR 0.1452 | unseen ROC 0.8329 PR 0.1607 | valAUC 0.3681 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.6735 PR 0.1491 | unseen ROC 0.8340 PR 0.1639 | valAUC 0.3512 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.6669 PR 0.1441 | unseen ROC 0.8199 PR 0.1557 | valAUC 0.3696 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.6772 PR 0.1510 | unseen ROC 0.8099 PR 0.1581 | valAUC 0.4372 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.6697 PR 0.1452 | unseen ROC 0.7588 PR 0.1352 | valAUC 0.5034 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.6628 PR 0.1406 | unseen ROC 0.6868 PR 0.0962 | valAUC 0.6614 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.6351 PR 0.1213 | unseen ROC 0.6019 PR 0.0625 | valAUC 0.7140 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.6107 PR 0.1148 | unseen ROC 0.5283 PR 0.0513 | valAUC 0.7860 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.5831 PR 0.1130 | unseen ROC 0.4631 PR 0.0450 | valAUC 0.8140 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.5430 PR 0.1074 | unseen ROC 0.3807 PR 0.0393 | valAUC 0.8449 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.5037 PR 0.1007 | unseen ROC 0.3006 PR 0.0352 | valAUC 0.8406 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.4695 PR 0.0988 | unseen ROC 0.2533 PR 0.0333 | valAUC 0.8546 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.4596 PR 0.0949 | unseen ROC 0.2376 PR 0.0327 | valAUC 0.8478 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.4571 PR 0.0944 | unseen ROC 0.2280 PR 0.0324 | valAUC 0.8560 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.4563 PR 0.0960 | unseen ROC 0.2246 PR 0.0323 | valAUC 0.8585 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.4633 PR 0.1027 | unseen ROC 0.2221 PR 0.0322 | valAUC 0.8686 | tau+ 0.500
[OUTPOST-v4] epoch 23: test-all ROC 0.4663 PR 0.1038 | unseen ROC 0.2196 PR 0.0321 | valAUC 0.8792 | tau+ 0.500
[OUTPOST-v4] epoch 24: test-all ROC 0.4681 PR 0.1123 | unseen ROC 0.2171 PR 0.0321 | valAUC 0.8845 | tau+ 0.500
[OUTPOST-v4] epoch 25: test-all ROC 0.4762 PR 0.1181 | unseen ROC 0.2221 PR 0.0323 | valAUC 0.9333 | tau+ 0.500
[OUTPOST-v4] epoch 26: test-all ROC 0.4902 PR 0.1297 | unseen ROC 0.2354 PR 0.0327 | valAUC 0.8903 | tau+ 0.500
[OUTPOST-v4] epoch 27: test-all ROC 0.4992 PR 0.1387 | unseen ROC 0.2406 PR 0.0330 | valAUC 0.9203 | tau+ 0.500
[OUTPOST-v4] epoch 28: test-all ROC 0.5116 PR 0.1455 | unseen ROC 0.2549 PR 0.0335 | valAUC 0.9266 | tau+ 0.500
[OUTPOST-v4] epoch 29: test-all ROC 0.5361 PR 0.1668 | unseen ROC 0.2888 PR 0.0349 | valAUC 0.9324 | tau+ 0.500
[OUTPOST-v4] epoch 30: test-all ROC 0.5556 PR 0.1734 | unseen ROC 0.3146 PR 0.0360 | valAUC 0.9391 | tau+ 0.500
[OUTPOST-v4] epoch 31: test-all ROC 0.5702 PR 0.1829 | unseen ROC 0.3373 PR 0.0371 | valAUC 0.9329 | tau+ 0.500
[OUTPOST-v4] epoch 32: test-all ROC 0.5951 PR 0.2100 | unseen ROC 0.3783 PR 0.0394 | valAUC 0.9338 | tau+ 0.500
[OUTPOST-v4] epoch 33: test-all ROC 0.6116 PR 0.2360 | unseen ROC 0.4082 PR 0.0414 | valAUC 0.9372 | tau+ 0.500
[OUTPOST-v4] epoch 34: test-all ROC 0.6161 PR 0.2316 | unseen ROC 0.4156 PR 0.0418 | valAUC 0.9391 | tau+ 0.500
[OUTPOST-v4] epoch 35: test-all ROC 0.6226 PR 0.2509 | unseen ROC 0.4231 PR 0.0424 | valAUC 0.9362 | tau+ 0.500
[OUTPOST-v4] epoch 36: test-all ROC 0.6326 PR 0.2642 | unseen ROC 0.4356 PR 0.0433 | valAUC 0.9435 | tau+ 0.500
[OUTPOST-v4] epoch 37: test-all ROC 0.6377 PR 0.2783 | unseen ROC 0.4399 PR 0.0436 | valAUC 0.9507 | tau+ 0.500
