# gpu=4 cmd=/usr/bin/python3 -u main.py --dataset photo --seed 1 --method outpost --tag E400_T_warmup15 --rotations 0 --set warmup_epochs=15 num_epochs=400 --save-scores
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] anomaly classes (rotations): [np.int64(0), np.int64(7)]
[photo] running subset: [np.int64(0)]
Normal classes: [np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6)] in photo
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.5846 PR 0.1086 | unseen ROC 0.3989 PR 0.0361 | valAUC 0.7841 | tau+ 0.544
[OUTPOST-v4] epoch 1: test-all ROC 0.5923 PR 0.1084 | unseen ROC 0.4177 PR 0.0372 | valAUC 0.7729 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.6019 PR 0.1101 | unseen ROC 0.4339 PR 0.0383 | valAUC 0.7710 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.5947 PR 0.1141 | unseen ROC 0.3901 PR 0.0357 | valAUC 0.8440 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.6014 PR 0.1200 | unseen ROC 0.3883 PR 0.0357 | valAUC 0.8638 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.6026 PR 0.1202 | unseen ROC 0.3882 PR 0.0357 | valAUC 0.8488 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.6068 PR 0.1201 | unseen ROC 0.3987 PR 0.0363 | valAUC 0.8662 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.6071 PR 0.1209 | unseen ROC 0.3998 PR 0.0362 | valAUC 0.8522 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.6080 PR 0.1228 | unseen ROC 0.3948 PR 0.0360 | valAUC 0.8304 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.6099 PR 0.1221 | unseen ROC 0.3979 PR 0.0362 | valAUC 0.8580 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.6148 PR 0.1252 | unseen ROC 0.4029 PR 0.0365 | valAUC 0.8435 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.6134 PR 0.1262 | unseen ROC 0.3969 PR 0.0362 | valAUC 0.8565 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.6209 PR 0.1295 | unseen ROC 0.4093 PR 0.0368 | valAUC 0.8560 | tau+ 0.500
