# gpu=3 cmd=/usr/bin/python3 -u main.py --dataset computers --seed 1 --method outpost --tag E400_T_hidden128 --rotations 6 --set hidden_dim=128 num_epochs=400 --save-scores
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.03170448 0.15575916 0.10282141 0.03941245 0.37507272 0.02239674
 0.03541303 0.05948226 0.1567772  0.02116056]
[computers] anomaly classes (rotations): [np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(9)]
[computers] running subset: [np.int64(6)]
Normal classes: [np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(8)] in computers
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.4038 PR 0.1248 | unseen ROC 0.4501 PR 0.1111 | valAUC 0.2460 | tau+ 0.508
[OUTPOST-v4] epoch 1: test-all ROC 0.4557 PR 0.1387 | unseen ROC 0.5215 PR 0.1288 | valAUC 0.2132 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.4619 PR 0.1405 | unseen ROC 0.5285 PR 0.1308 | valAUC 0.2224 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.4625 PR 0.1406 | unseen ROC 0.5287 PR 0.1308 | valAUC 0.2365 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.4624 PR 0.1408 | unseen ROC 0.5288 PR 0.1311 | valAUC 0.2313 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.4612 PR 0.1402 | unseen ROC 0.5264 PR 0.1302 | valAUC 0.2259 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.4619 PR 0.1403 | unseen ROC 0.5249 PR 0.1299 | valAUC 0.2310 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.4648 PR 0.1411 | unseen ROC 0.5275 PR 0.1307 | valAUC 0.2534 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.4632 PR 0.1401 | unseen ROC 0.5243 PR 0.1291 | valAUC 0.2500 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.4653 PR 0.1407 | unseen ROC 0.5242 PR 0.1295 | valAUC 0.2681 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.4719 PR 0.1422 | unseen ROC 0.5272 PR 0.1300 | valAUC 0.2649 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.4756 PR 0.1421 | unseen ROC 0.5259 PR 0.1287 | valAUC 0.3256 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.4778 PR 0.1422 | unseen ROC 0.5227 PR 0.1277 | valAUC 0.3532 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.4790 PR 0.1436 | unseen ROC 0.5236 PR 0.1290 | valAUC 0.3397 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.4712 PR 0.1412 | unseen ROC 0.5178 PR 0.1269 | valAUC 0.3477 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.4708 PR 0.1421 | unseen ROC 0.5200 PR 0.1287 | valAUC 0.3253 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.4588 PR 0.1376 | unseen ROC 0.5104 PR 0.1246 | valAUC 0.3029 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.4556 PR 0.1364 | unseen ROC 0.5073 PR 0.1235 | valAUC 0.3080 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.4539 PR 0.1365 | unseen ROC 0.5057 PR 0.1237 | valAUC 0.2882 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.4499 PR 0.1357 | unseen ROC 0.5018 PR 0.1230 | valAUC 0.2897 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.4520 PR 0.1356 | unseen ROC 0.5039 PR 0.1227 | valAUC 0.2626 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.4474 PR 0.1343 | unseen ROC 0.5000 PR 0.1216 | valAUC 0.2983 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.4482 PR 0.1343 | unseen ROC 0.5018 PR 0.1218 | valAUC 0.2701 | tau+ 0.500
[OUTPOST-v4] epoch 23: test-all ROC 0.4451 PR 0.1335 | unseen ROC 0.5005 PR 0.1212 | valAUC 0.2589 | tau+ 0.500
[OUTPOST-v4] epoch 24: test-all ROC 0.4449 PR 0.1336 | unseen ROC 0.4996 PR 0.1214 | valAUC 0.2374 | tau+ 0.500
[OUTPOST-v4] epoch 25: test-all ROC 0.4461 PR 0.1342 | unseen ROC 0.5021 PR 0.1223 | valAUC 0.2394 | tau+ 0.500
[OUTPOST-v4] epoch 26: test-all ROC 0.4473 PR 0.1342 | unseen ROC 0.5030 PR 0.1220 | valAUC 0.2497 | tau+ 0.500
[OUTPOST-v4] epoch 27: test-all ROC 0.4477 PR 0.1346 | unseen ROC 0.5054 PR 0.1229 | valAUC 0.2566 | tau+ 0.500
[OUTPOST-v4] epoch 28: test-all ROC 0.4472 PR 0.1355 | unseen ROC 0.5014 PR 0.1227 | valAUC 0.2580 | tau+ 0.500
[OUTPOST-v4] epoch 29: test-all ROC 0.4520 PR 0.1370 | unseen ROC 0.5058 PR 0.1238 | valAUC 0.2555 | tau+ 0.500
[OUTPOST-v4] epoch 30: test-all ROC 0.4578 PR 0.1392 | unseen ROC 0.5048 PR 0.1230 | valAUC 0.3046 | tau+ 0.500
[OUTPOST-v4] epoch 31: test-all ROC 0.4772 PR 0.1458 | unseen ROC 0.5125 PR 0.1238 | valAUC 0.3675 | tau+ 0.500
[OUTPOST-v4] epoch 32: test-all ROC 0.5042 PR 0.1536 | unseen ROC 0.5167 PR 0.1222 | valAUC 0.4902 | tau+ 0.500
[OUTPOST-v4] epoch 33: test-all ROC 0.5466 PR 0.1674 | unseen ROC 0.5178 PR 0.1196 | valAUC 0.7316 | tau+ 0.500
[OUTPOST-v4] epoch 34: test-all ROC 0.5809 PR 0.1875 | unseen ROC 0.5105 PR 0.1179 | valAUC 0.8865 | tau+ 0.500
[OUTPOST-v4] epoch 35: test-all ROC 0.5870 PR 0.2054 | unseen ROC 0.5005 PR 0.1159 | valAUC 0.9316 | tau+ 0.500
[OUTPOST-v4] epoch 36: test-all ROC 0.5880 PR 0.2154 | unseen ROC 0.5022 PR 0.1167 | valAUC 0.9270 | tau+ 0.500
[OUTPOST-v4] epoch 37: test-all ROC 0.5879 PR 0.2218 | unseen ROC 0.5021 PR 0.1166 | valAUC 0.9184 | tau+ 0.500
[OUTPOST-v4] epoch 38: test-all ROC 0.5914 PR 0.2293 | unseen ROC 0.5049 PR 0.1172 | valAUC 0.9253 | tau+ 0.500
