# gpu=6 cmd=/usr/bin/python3 -u main.py --dataset amazon --seed 3 --method outpost --tag C_noconformal --set sim_topk_frac=0.0 use_conformal=false --save-scores
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[amazon] anomaly classes (rotations): [np.int64(1)]
Normal classes: [np.int64(0)] in amazon
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.6830 PR 0.1504 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7300 | tau+ 0.950
[OUTPOST-v4] epoch 1: test-all ROC 0.7005 PR 0.1523 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7225 | tau+ 0.950
[OUTPOST-v4] epoch 2: test-all ROC 0.6889 PR 0.1484 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7156 | tau+ 0.950
[OUTPOST-v4] epoch 3: test-all ROC 0.7120 PR 0.1667 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7387 | tau+ 0.950
[OUTPOST-v4] epoch 4: test-all ROC 0.7187 PR 0.1811 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7372 | tau+ 0.950
[OUTPOST-v4] epoch 5: test-all ROC 0.7235 PR 0.1948 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7483 | tau+ 0.950
[OUTPOST-v4] epoch 6: test-all ROC 0.7288 PR 0.1912 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7198 | tau+ 0.950
[OUTPOST-v4] epoch 7: test-all ROC 0.7211 PR 0.1847 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7435 | tau+ 0.950
[OUTPOST-v4] epoch 8: test-all ROC 0.7147 PR 0.1747 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7655 | tau+ 0.950
[OUTPOST-v4] epoch 9: test-all ROC 0.7151 PR 0.1721 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7312 | tau+ 0.950
[OUTPOST-v4] epoch 10: test-all ROC 0.7176 PR 0.1839 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7486 | tau+ 0.950
[OUTPOST-v4] epoch 11: test-all ROC 0.7338 PR 0.1952 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7673 | tau+ 0.950
[OUTPOST-v4] epoch 12: test-all ROC 0.7266 PR 0.1883 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7733 | tau+ 0.950
[OUTPOST-v4] epoch 13: test-all ROC 0.7201 PR 0.1868 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7790 | tau+ 0.950
[OUTPOST-v4] epoch 14: test-all ROC 0.7306 PR 0.1941 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7423 | tau+ 0.950
[OUTPOST-v4] epoch 15: test-all ROC 0.7320 PR 0.1941 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.7462 | tau+ 0.950
