timestamp,dataset,method,seed,train_seed,tag,best_auroc,best_aupr,best_auroc_unseen,best_aupr_unseen,valsel_auroc,valsel_aupr,sim_topk_frac,use_mixup,use_halo,use_fview_gate,use_hybrid,hidden_dim,num_epochs,config_sha8
2026-08-21 22:18:30,cs,outpost,1,,T_hidden32,0.9811,0.9500,0.9804,0.9421,0.9276,0.8442,0.0,True,True,False,False,32,200,1b90baa2
2026-08-21 22:18:30,cs,outpost,1,,T_lambda_un0.5,0.9810,0.9502,0.9803,0.9422,0.9256,0.8368,0.0,True,True,False,False,64,200,cdbd889f
2026-08-21 22:18:30,cs,outpost,1,,T_lambda_un1.5,0.9813,0.9512,0.9808,0.9441,0.9325,0.8493,0.0,True,True,False,False,64,200,f0733f4f
2026-08-21 22:18:30,cs,outpost,1,,T_nosynth,0.9816,0.9502,0.9809,0.9427,0.9033,0.7941,0.0,False,False,False,False,64,200,c879591e
2026-08-21 22:18:30,cs,outpost,1,,T_warmup15,0.9811,0.9510,0.9806,0.9436,0.9237,0.8382,0.0,True,True,False,False,64,200,9db4016e
2026-08-21 22:18:30,cs,outpost,2,,C_sim,0.9832,0.9552,0.9826,0.9478,0.9426,0.8677,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:18:30,cs,outpost,3,,C_sim,0.9828,0.9557,0.9821,0.9486,0.9330,0.8495,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:18:30,cs,outpost,42,,T_Kp12,0.9842,0.9583,0.9839,0.9522,0.9104,0.8206,0.0,True,True,False,False,64,200,ada15d0e
2026-08-21 22:18:30,cs,outpost,42,,T_Kp4,0.9843,0.9586,0.9839,0.9526,0.8987,0.7934,0.0,True,True,False,False,64,200,80e91111
2026-08-21 22:18:30,cs,outpost,42,,T_drop0.3,0.9841,0.9583,0.9836,0.9526,0.9179,0.8372,0.0,True,True,False,False,64,200,5da0ed21
2026-08-21 22:18:30,cs,outpost,42,,T_hidden128,0.9844,0.9590,0.9840,0.9530,0.8943,0.7809,0.0,True,True,False,False,128,200,64ef4be8
2026-08-21 22:18:30,cs,outpost,42,,T_hidden32,0.9843,0.9582,0.9839,0.9519,0.8920,0.7820,0.0,True,True,False,False,32,200,1b90baa2
2026-08-21 22:18:30,cs,outpost,42,,T_lambda_un0.5,0.9844,0.9584,0.9839,0.9520,0.9192,0.8397,0.0,True,True,False,False,64,200,cdbd889f
2026-08-21 22:18:30,cs,outpost,42,,T_lambda_un1.5,0.9841,0.9584,0.9838,0.9527,0.9112,0.8224,0.0,True,True,False,False,64,200,f0733f4f
2026-08-21 22:18:30,cs,outpost,42,,T_nosynth,0.9843,0.9581,0.9839,0.9520,0.8872,0.7754,0.0,False,False,False,False,64,200,c879591e
2026-08-21 22:18:30,cs,outpost,42,,T_warmup15,0.9843,0.9586,0.9839,0.9524,0.8928,0.7843,0.0,True,True,False,False,64,200,9db4016e
2026-08-21 22:20:53,computers,demo,0,,B_demo,0.7605,0.4852,0.7130,0.3305,0.7438,0.4597,0.0,,,False,False,64,200,79660d7a
2026-08-21 22:20:53,computers,demo,0,,B_demo_mix,0.7598,0.4903,0.7126,0.3367,0.7425,0.4587,0.0,,,False,False,64,200,6c4dc96c
2026-08-21 22:20:53,computers,demo,1,,B_demo,0.7624,0.5090,0.7174,0.3664,0.7424,0.4691,0.0,,,False,False,64,200,79660d7a
2026-08-21 22:20:53,computers,demo,1,,B_demo_mix,0.7612,0.5035,0.7163,0.3602,0.7258,0.4375,0.0,,,False,False,64,200,6c4dc96c
2026-08-21 22:20:53,computers,demo,2,,B_demo,0.7543,0.4793,0.7086,0.3340,0.7121,0.4389,0.0,,,False,False,64,200,79660d7a
2026-08-21 22:20:53,computers,demo,2,,B_demo_mix,0.7600,0.4778,0.7139,0.3327,0.7194,0.4393,0.0,,,False,False,64,200,6c4dc96c
2026-08-21 22:20:53,computers,demo,3,,B_demo,0.7961,0.5322,0.7593,0.3957,0.7339,0.4404,0.0,,,False,False,64,200,79660d7a
2026-08-21 22:20:53,computers,demo,3,,B_demo_mix,0.7847,0.5217,0.7451,0.3831,0.7314,0.4390,0.0,,,False,False,64,200,6c4dc96c
2026-08-21 22:20:53,computers,demo,42,,B_demo,0.7722,0.5337,0.7294,0.3996,0.7429,0.4837,0.0,,,False,False,64,200,79660d7a
2026-08-21 22:20:53,computers,demo,42,,B_demo_mix,0.7769,0.5411,0.7351,0.4078,0.7496,0.4828,0.0,,,False,False,64,200,6c4dc96c
2026-08-21 22:20:53,computers,outpost,0,,A_main,0.7957,0.5688,0.7554,0.4360,0.7567,0.5028,0.0,True,True,False,False,64,200,44de9a97
2026-08-21 22:20:53,computers,outpost,0,,C_sim,0.8117,0.5628,0.7757,0.4323,0.7619,0.4914,1.0,True,True,False,False,64,200,c05f091c
2026-08-21 22:20:53,computers,outpost,0,,T_Kp12,0.8028,0.5658,0.7640,0.4359,0.7595,0.4968,0.0,True,True,False,False,64,200,ac1d6856
2026-08-21 22:20:53,computers,outpost,0,,T_Kp4,0.8030,0.5726,0.7646,0.4436,0.7473,0.4887,0.0,True,True,False,False,64,200,e369a655
2026-08-21 22:20:53,computers,outpost,0,,T_drop0.3,0.7955,0.5665,0.7556,0.4341,0.7610,0.5134,0.0,True,True,False,False,64,200,dfebf151
2026-08-21 22:20:53,computers,outpost,0,,T_hidden128,0.8004,0.5723,0.7618,0.4435,0.7543,0.4964,0.0,True,True,False,False,128,200,5f70938a
2026-08-21 22:20:53,computers,outpost,0,,T_hidden32,0.8046,0.5749,0.7662,0.4449,0.7625,0.4928,0.0,True,True,False,False,32,200,d65000f5
2026-08-21 22:20:53,computers,outpost,0,,T_lambda_un0.5,0.7898,0.5469,0.7485,0.4060,0.7381,0.4697,0.0,True,True,False,False,64,200,4a3f5b52
2026-08-21 22:20:53,computers,outpost,0,,T_lambda_un1.5,0.8089,0.5782,0.7713,0.4472,0.7486,0.4933,0.0,True,True,False,False,64,200,ec9a5f95
2026-08-21 22:20:53,computers,outpost,0,,T_nosynth,0.8146,0.5918,0.7781,0.4690,0.7507,0.4975,0.0,False,False,False,False,64,200,b38ad9e2
2026-08-21 22:20:53,computers,outpost,0,,T_warmup15,0.8123,0.5814,0.7753,0.4549,0.7664,0.4982,0.0,True,True,False,False,64,200,7ceccd44
2026-08-21 22:20:53,computers,outpost,1,,A_main,0.8273,0.5956,0.8005,0.4904,0.7631,0.5026,0.0,True,True,False,False,64,200,44de9a97
2026-08-21 22:20:53,computers,outpost,1,,C_sim,0.8271,0.5814,0.7968,0.4707,0.7662,0.4984,1.0,True,True,False,False,64,200,c05f091c
2026-08-21 22:20:53,computers,outpost,1,,T_Kp12,0.8331,0.6103,0.8001,0.5019,0.7722,0.5069,0.0,True,True,False,False,64,200,ac1d6856
2026-08-21 22:20:53,computers,outpost,1,,T_Kp4,0.8234,0.5975,0.7913,0.4953,0.7571,0.4920,0.0,True,True,False,False,64,200,e369a655
2026-08-21 22:20:53,computers,outpost,1,,T_drop0.3,0.8184,0.5932,0.7898,0.4937,0.7485,0.5145,0.0,True,True,False,False,64,200,dfebf151
2026-08-21 22:20:53,computers,outpost,1,,T_hidden128,0.8256,0.6045,0.7908,0.4939,0.7611,0.5020,0.0,True,True,False,False,128,200,5f70938a
2026-08-21 22:20:53,computers,outpost,1,,T_hidden32,0.8208,0.5886,0.7855,0.4702,0.7675,0.4902,0.0,True,True,False,False,32,200,d65000f5
2026-08-21 22:20:53,computers,outpost,1,,T_lambda_un0.5,0.8188,0.5901,0.7948,0.4826,0.7522,0.4807,0.0,True,True,False,False,64,200,4a3f5b52
2026-08-21 22:20:53,computers,outpost,1,,T_lambda_un1.5,0.8271,0.6000,0.8018,0.4974,0.7422,0.4784,0.0,True,True,False,False,64,200,ec9a5f95
2026-08-21 22:20:53,computers,outpost,1,,T_nosynth,0.8188,0.5957,0.7834,0.4896,0.7437,0.4755,0.0,False,False,False,False,64,200,b38ad9e2
2026-08-21 22:20:53,computers,outpost,1,,T_warmup15,0.8135,0.5786,0.7766,0.4578,0.7601,0.4808,0.0,True,True,False,False,64,200,7ceccd44
2026-08-21 22:20:53,computers,outpost,2,,A_main,0.8092,0.5706,0.7767,0.4545,0.7598,0.4928,0.0,True,True,False,False,64,200,44de9a97
2026-08-21 22:20:53,computers,outpost,2,,C_sim,0.8186,0.5636,0.7887,0.4563,0.7498,0.4804,1.0,True,True,False,False,64,200,c05f091c
2026-08-21 22:20:53,computers,outpost,3,,A_main,0.8399,0.6158,0.8087,0.5114,0.7615,0.4766,0.0,True,True,False,False,64,200,44de9a97
2026-08-21 22:20:53,computers,outpost,3,,C_sim,0.8373,0.5945,0.8187,0.4905,0.7544,0.4742,1.0,True,True,False,False,64,200,c05f091c
2026-08-21 22:20:53,computers,outpost,42,,A_main,0.8349,0.6236,0.8021,0.5229,0.7839,0.5543,0.0,True,True,False,False,64,200,44de9a97
2026-08-21 22:20:53,computers,outpost,42,,C_sim,0.8389,0.6064,0.8146,0.5122,0.7863,0.5186,1.0,True,True,False,False,64,200,c05f091c
2026-08-21 22:20:53,computers,outpost,42,,T_Kp12,0.8350,0.6182,0.8023,0.5218,0.7833,0.5383,0.0,True,True,False,False,64,200,ac1d6856
2026-08-21 22:20:53,computers,outpost,42,,T_Kp4,0.8344,0.6200,0.8019,0.5263,0.7461,0.4824,0.0,True,True,False,False,64,200,e369a655
2026-08-21 22:20:53,computers,outpost,42,,T_drop0.3,0.8337,0.6243,0.8008,0.5206,0.7683,0.5431,0.0,True,True,False,False,64,200,dfebf151
2026-08-21 22:20:53,computers,outpost,42,,T_hidden128,0.8459,0.6371,0.8158,0.5344,0.7788,0.5447,0.0,True,True,False,False,128,200,5f70938a
2026-08-21 22:20:53,computers,outpost,42,,T_hidden32,0.8325,0.6167,0.8051,0.5191,0.7807,0.5375,0.0,True,True,False,False,32,200,d65000f5
2026-08-21 22:20:53,computers,outpost,42,,T_lambda_un0.5,0.8199,0.6109,0.7847,0.5066,0.7760,0.5491,0.0,True,True,False,False,64,200,4a3f5b52
2026-08-21 22:20:53,computers,outpost,42,,T_lambda_un1.5,0.8422,0.6183,0.8112,0.5165,0.7828,0.5394,0.0,True,True,False,False,64,200,ec9a5f95
2026-08-21 22:20:53,computers,outpost,42,,T_nosynth,0.8281,0.6198,0.7964,0.5168,0.7612,0.5233,0.0,False,False,False,False,64,200,b38ad9e2
2026-08-21 22:20:53,computers,outpost,42,,T_warmup15,0.8419,0.6329,0.8128,0.5337,0.7933,0.5629,0.0,True,True,False,False,64,200,7ceccd44
2026-08-21 22:20:53,cs,demo,0,,B_demo,0.9613,0.9093,0.9584,0.8933,0.9056,0.8134,0.0,,,False,False,64,200,04c3b5e3
2026-08-21 22:20:53,cs,demo,0,,B_demo_mix,0.9607,0.9092,0.9579,0.8937,0.9077,0.8045,0.0,,,False,False,64,200,317733b0
2026-08-21 22:20:53,cs,demo,1,,B_demo,0.9532,0.8972,0.9490,0.8760,0.8910,0.7785,0.0,,,False,False,64,200,04c3b5e3
2026-08-21 22:20:53,cs,demo,1,,B_demo_mix,0.9611,0.9115,0.9566,0.8885,0.8874,0.7613,0.0,,,False,False,64,200,317733b0
2026-08-21 22:20:53,cs,demo,2,,B_demo,0.9683,0.9244,0.9653,0.9073,0.8760,0.7442,0.0,,,False,False,64,200,04c3b5e3
2026-08-21 22:20:53,cs,demo,2,,B_demo_mix,0.9637,0.9145,0.9600,0.8940,0.8727,0.7330,0.0,,,False,False,64,200,317733b0
2026-08-21 22:20:53,cs,demo,3,,B_demo,0.9509,0.8836,0.9469,0.8617,0.8915,0.7845,0.0,,,False,False,64,200,04c3b5e3
2026-08-21 22:20:53,cs,demo,3,,B_demo_mix,0.9532,0.8948,0.9494,0.8754,0.8920,0.7853,0.0,,,False,False,64,200,317733b0
2026-08-21 22:20:53,cs,demo,42,,B_demo,0.9645,0.9150,0.9623,0.9010,0.8830,0.7695,0.0,,,False,False,64,200,04c3b5e3
2026-08-21 22:20:53,cs,demo,42,,B_demo_mix,0.9629,0.9115,0.9607,0.8971,0.8815,0.7667,0.0,,,False,False,64,200,317733b0
2026-08-21 22:20:53,cs,outpost,0,,A_main,0.9863,0.9626,0.9859,0.9570,0.9218,0.8369,0.0,True,True,False,False,64,200,5999b680
2026-08-21 22:20:53,cs,outpost,0,,C_sim,0.9861,0.9636,0.9856,0.9580,0.9186,0.8348,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:20:53,cs,outpost,0,,L_lean,0.9222,0.8398,0.9138,0.8009,0.8992,0.7957,0.0,True,True,False,False,64,200,b51924ed
2026-08-21 22:20:53,cs,outpost,0,,T_Kp12,0.9863,0.9625,0.9860,0.9572,0.9213,0.8364,0.0,True,True,False,False,64,200,ada15d0e
2026-08-21 22:20:53,cs,outpost,0,,T_Kp4,0.9860,0.9622,0.9856,0.9565,0.9241,0.8380,0.0,True,True,False,False,64,200,80e91111
2026-08-21 22:20:53,cs,outpost,0,,T_drop0.3,0.9855,0.9604,0.9850,0.9547,0.9227,0.8384,0.0,True,True,False,False,64,200,5da0ed21
2026-08-21 22:20:53,cs,outpost,0,,T_hidden128,0.9860,0.9621,0.9857,0.9567,0.9446,0.8793,0.0,True,True,False,False,128,200,64ef4be8
2026-08-21 22:20:53,cs,outpost,0,,T_hidden32,0.9859,0.9620,0.9855,0.9560,0.9166,0.8279,0.0,True,True,False,False,32,200,1b90baa2
2026-08-21 22:20:53,cs,outpost,0,,T_lambda_un0.5,0.9858,0.9611,0.9852,0.9546,0.9223,0.8403,0.0,True,True,False,False,64,200,cdbd889f
2026-08-21 22:20:53,cs,outpost,0,,T_lambda_un1.5,0.9863,0.9629,0.9859,0.9577,0.9189,0.8286,0.0,True,True,False,False,64,200,f0733f4f
2026-08-21 22:20:53,cs,outpost,0,,T_nosynth,0.9865,0.9630,0.9861,0.9581,0.9051,0.7998,0.0,False,False,False,False,64,200,c879591e
2026-08-21 22:20:53,cs,outpost,0,,T_warmup15,0.9860,0.9618,0.9856,0.9562,0.9194,0.8365,0.0,True,True,False,False,64,200,9db4016e
2026-08-21 22:20:53,cs,outpost,1,,A_main,0.9810,0.9506,0.9805,0.9435,0.9323,0.8511,0.0,True,True,False,False,64,200,5999b680
2026-08-21 22:20:53,cs,outpost,1,,C_sim,0.9813,0.9526,0.9806,0.9454,0.9287,0.8448,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:20:53,cs,outpost,1,,L_lean,0.9143,0.8228,0.9060,0.7858,0.8927,0.7809,0.0,True,True,False,False,64,200,b51924ed
2026-08-21 22:20:53,cs,outpost,1,,T_Kp12,0.9810,0.9510,0.9804,0.9439,0.9302,0.8506,0.0,True,True,False,False,64,200,ada15d0e
2026-08-21 22:20:53,cs,outpost,1,,T_Kp4,0.9811,0.9511,0.9806,0.9438,0.9256,0.8414,0.0,True,True,False,False,64,200,80e91111
2026-08-21 22:20:53,cs,outpost,1,,T_drop0.3,0.9811,0.9500,0.9805,0.9426,0.9352,0.8561,0.0,True,True,False,False,64,200,5da0ed21
2026-08-21 22:20:53,cs,outpost,1,,T_hidden128,0.9810,0.9514,0.9803,0.9440,0.9335,0.8558,0.0,True,True,False,False,128,200,64ef4be8
2026-08-21 22:20:53,cs,outpost,1,,T_hidden32,0.9811,0.9500,0.9804,0.9421,0.9276,0.8442,0.0,True,True,False,False,32,200,1b90baa2
2026-08-21 22:20:53,cs,outpost,1,,T_lambda_un0.5,0.9810,0.9502,0.9803,0.9422,0.9256,0.8368,0.0,True,True,False,False,64,200,cdbd889f
2026-08-21 22:20:53,cs,outpost,1,,T_lambda_un1.5,0.9813,0.9512,0.9808,0.9441,0.9325,0.8493,0.0,True,True,False,False,64,200,f0733f4f
2026-08-21 22:20:53,cs,outpost,1,,T_nosynth,0.9816,0.9502,0.9809,0.9427,0.9033,0.7941,0.0,False,False,False,False,64,200,c879591e
2026-08-21 22:20:53,cs,outpost,1,,T_warmup15,0.9811,0.9510,0.9806,0.9436,0.9237,0.8382,0.0,True,True,False,False,64,200,9db4016e
2026-08-21 22:20:53,cs,outpost,2,,A_main,0.9821,0.9517,0.9815,0.9441,0.9261,0.8408,0.0,True,True,False,False,64,200,5999b680
2026-08-21 22:20:53,cs,outpost,2,,C_sim,0.9832,0.9552,0.9826,0.9478,0.9426,0.8677,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:20:53,cs,outpost,2,,L_lean,0.9203,0.8332,0.9124,0.7948,0.8945,0.7785,0.0,True,True,False,False,64,200,b51924ed
2026-08-21 22:20:53,cs,outpost,3,,A_main,0.9823,0.9526,0.9817,0.9452,0.9386,0.8715,0.0,True,True,False,False,64,200,5999b680
2026-08-21 22:20:53,cs,outpost,3,,C_sim,0.9828,0.9557,0.9821,0.9486,0.9330,0.8495,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:20:53,cs,outpost,3,,L_lean,0.9130,0.8202,0.9036,0.7782,0.8930,0.7853,0.0,True,True,False,False,64,200,b51924ed
2026-08-21 22:20:53,cs,outpost,42,,A_main,0.9841,0.9585,0.9838,0.9525,0.9180,0.8370,0.0,True,True,False,False,64,200,5999b680
2026-08-21 22:20:53,cs,outpost,42,,C_sim,0.9848,0.9615,0.9844,0.9557,0.9178,0.8304,1.0,True,True,False,False,64,200,88b66959
2026-08-21 22:20:53,cs,outpost,42,,L_lean,0.9222,0.8377,0.9148,0.8015,0.8763,0.7441,0.0,True,True,False,False,64,200,b51924ed
2026-08-21 22:20:53,cs,outpost,42,,T_Kp12,0.9842,0.9583,0.9839,0.9522,0.9104,0.8206,0.0,True,True,False,False,64,200,ada15d0e
2026-08-21 22:20:53,cs,outpost,42,,T_Kp4,0.9843,0.9586,0.9839,0.9526,0.8987,0.7934,0.0,True,True,False,False,64,200,80e91111
2026-08-21 22:20:53,cs,outpost,42,,T_drop0.3,0.9841,0.9583,0.9836,0.9526,0.9179,0.8372,0.0,True,True,False,False,64,200,5da0ed21
2026-08-21 22:20:53,cs,outpost,42,,T_hidden128,0.9844,0.9590,0.9840,0.9530,0.8943,0.7809,0.0,True,True,False,False,128,200,64ef4be8
2026-08-21 22:20:53,cs,outpost,42,,T_hidden32,0.9843,0.9582,0.9839,0.9519,0.8920,0.7820,0.0,True,True,False,False,32,200,1b90baa2
2026-08-21 22:20:53,cs,outpost,42,,T_lambda_un0.5,0.9844,0.9584,0.9839,0.9520,0.9192,0.8397,0.0,True,True,False,False,64,200,cdbd889f
2026-08-21 22:20:53,cs,outpost,42,,T_lambda_un1.5,0.9841,0.9584,0.9838,0.9527,0.9112,0.8224,0.0,True,True,False,False,64,200,f0733f4f
2026-08-21 22:20:53,cs,outpost,42,,T_nosynth,0.9843,0.9581,0.9839,0.9520,0.8872,0.7754,0.0,False,False,False,False,64,200,c879591e
2026-08-21 22:20:53,cs,outpost,42,,T_warmup15,0.9843,0.9586,0.9839,0.9524,0.8928,0.7843,0.0,True,True,False,False,64,200,9db4016e
2026-08-21 22:20:53,ogbn-arxiv,outpost,0,,A_main,0.6329,0.3103,0.5655,0.1783,0.6109,0.2956,0.0,True,True,False,False,64,400,ab8f62fc
2026-08-21 22:20:53,ogbn-arxiv,outpost,0,,C_sim,0.6328,0.3117,0.5688,0.1782,0.6048,0.2836,1.0,True,True,False,False,64,400,98a6927f
2026-08-21 22:20:53,ogbn-arxiv,outpost,1,,A_main,0.6295,0.3057,0.5537,0.1665,0.5950,0.2966,0.0,True,True,False,False,64,400,ab8f62fc
2026-08-21 22:20:53,ogbn-arxiv,outpost,1,,C_sim,0.6277,0.3057,0.5540,0.1673,0.5959,0.2991,1.0,True,True,False,False,64,400,98a6927f
2026-08-21 22:20:53,ogbn-arxiv,outpost,2,,A_main,0.6237,0.3128,0.5569,0.1702,0.6161,0.3085,0.0,True,True,False,False,64,400,ab8f62fc
2026-08-21 22:20:53,ogbn-arxiv,outpost,2,,C_sim,0.6247,0.3147,0.5573,0.1719,0.6130,0.3078,1.0,True,True,False,False,64,400,98a6927f
2026-08-21 22:20:53,ogbn-arxiv,outpost,3,,A_main,0.6116,0.2964,0.5436,0.1573,0.6028,0.2913,0.0,True,True,False,False,64,400,ab8f62fc
2026-08-21 22:20:53,ogbn-arxiv,outpost,3,,C_sim,0.6099,0.2953,0.5431,0.1567,0.5989,0.2880,1.0,True,True,False,False,64,400,98a6927f
2026-08-21 22:20:53,ogbn-arxiv,outpost,42,,A_main,0.6206,0.3012,0.5612,0.1733,0.5993,0.2905,0.0,True,True,False,False,64,400,ab8f62fc
2026-08-21 22:20:53,ogbn-arxiv,outpost,42,,C_sim,0.6212,0.3028,0.5617,0.1739,0.6006,0.2925,1.0,True,True,False,False,64,400,98a6927f
2026-08-21 22:20:53,photo,demo,0,,B_demo,0.8217,0.5002,0.7625,0.1241,0.7191,0.4550,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,0,,B_demo_mix,0.8113,0.5084,0.7448,0.1191,0.7539,0.4777,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,0,,E_demo_energy,0.8054,0.4958,0.7415,0.1190,0.7409,0.4619,0.0,,,False,False,64,200,63aea19c
2026-08-21 22:20:53,photo,demo,0,,E_demo_noenergy,0.8217,0.5002,0.7625,0.1241,0.7191,0.4550,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,1,,B_demo,0.8313,0.5279,0.8008,0.1357,0.7493,0.4704,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,1,,B_demo_mix,0.8307,0.5371,0.8072,0.1399,0.8079,0.5166,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,1,,E_demo_energy,0.8262,0.5227,0.7978,0.1360,0.7914,0.4995,0.0,,,False,False,64,200,63aea19c
2026-08-21 22:20:53,photo,demo,1,,E_demo_noenergy,0.8313,0.5279,0.8008,0.1357,0.7493,0.4704,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,2,,B_demo,0.8275,0.5192,0.7728,0.1216,0.7641,0.4746,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,2,,B_demo_mix,0.8388,0.5282,0.7811,0.1257,0.7663,0.4825,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,3,,B_demo,0.8038,0.4923,0.7425,0.1159,0.7197,0.4480,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,3,,B_demo_mix,0.8238,0.5106,0.7384,0.1158,0.7176,0.4509,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,4,,B_demo_mix,0.8347,0.5300,0.7811,0.1254,0.7086,0.4325,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,42,,B_demo,0.8656,0.5424,0.8126,0.1423,0.8435,0.5184,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,42,,B_demo_mix,0.8820,0.5617,0.8352,0.1562,0.8357,0.5156,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,42,,E_demo_energy,0.8775,0.5547,0.8203,0.1460,0.8268,0.5168,0.0,,,False,False,64,200,63aea19c
2026-08-21 22:20:53,photo,demo,42,,E_demo_noenergy,0.8656,0.5424,0.8126,0.1423,0.8435,0.5184,0.0,,,False,False,64,200,ab9d62d1
2026-08-21 22:20:53,photo,demo,5,,B_demo_mix,0.8581,0.5443,0.7906,0.1316,0.8349,0.5165,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,6,,B_demo_mix,0.8364,0.5211,0.8200,0.1455,0.7092,0.4509,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,7,,B_demo_mix,0.8223,0.5098,0.7745,0.1288,0.7470,0.4534,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,demo,8,,B_demo_mix,0.8651,0.5492,0.7974,0.1379,0.7890,0.4969,0.0,,,False,False,64,200,258a5c86
2026-08-21 22:20:53,photo,outpost,0,,A_main,0.8272,0.5156,0.7757,0.1246,0.7395,0.4742,0.0,True,True,False,False,64,200,067c5ecd
2026-08-21 22:20:53,photo,outpost,0,,C_nogate,0.8189,0.5141,0.7719,0.1230,0.6999,0.4376,0.0,True,True,False,False,64,200,837bf524
2026-08-21 22:20:53,photo,outpost,0,,C_nosynth,0.8453,0.5233,0.7821,0.1287,0.7444,0.4770,0.0,False,False,False,False,64,200,3b5412fb
2026-08-21 22:20:53,photo,outpost,0,,C_sim,0.7874,0.4963,0.7242,0.0981,0.6686,0.4495,1.0,True,True,False,False,64,200,ad27cfe9
2026-08-21 22:20:53,photo,outpost,0,,L_lean,0.7767,0.4930,0.6930,0.1078,0.7058,0.4584,0.0,True,True,False,False,64,200,23a39b01
2026-08-21 22:20:53,photo,outpost,0,,T_Kp12,0.8291,0.5177,0.7706,0.1230,0.6927,0.4444,0.0,True,True,False,False,64,200,6c6c85e4
2026-08-21 22:20:53,photo,outpost,0,,T_Kp4,0.8194,0.5110,0.7773,0.1236,0.7260,0.4621,0.0,True,True,False,False,64,200,8a42c252
2026-08-21 22:20:53,photo,outpost,0,,T_alpha0.01,0.8152,0.5137,0.7803,0.1252,0.7051,0.4405,0.0,True,True,False,False,64,200,bb427675
2026-08-21 22:20:53,photo,outpost,0,,T_drop0.3,0.8138,0.5118,0.7585,0.1197,0.7187,0.4661,0.0,True,True,False,False,64,200,c07a114e
2026-08-21 22:20:53,photo,outpost,0,,T_gateq0.8,0.8197,0.5115,0.7738,0.1232,0.7131,0.4530,0.0,True,True,False,False,64,200,a982316e
2026-08-21 22:20:53,photo,outpost,0,,T_hidden128,0.8385,0.5274,0.7732,0.1261,0.7614,0.4851,0.0,True,True,False,False,128,200,546656d9
2026-08-21 22:20:53,photo,outpost,0,,T_hidden32,0.8064,0.5039,0.7620,0.1197,0.7173,0.4602,0.0,True,True,False,False,32,200,c5d4a467
2026-08-21 22:20:53,photo,outpost,0,,T_lambda_un0.5,0.8113,0.5097,0.7618,0.1203,0.7131,0.4456,0.0,True,True,False,False,64,200,5ee50755
2026-08-21 22:20:53,photo,outpost,0,,T_lambda_un1.5,0.8243,0.5124,0.7778,0.1241,0.7063,0.4513,0.0,True,True,False,False,64,200,103f590c
2026-08-21 22:20:53,photo,outpost,0,,T_lean,0.8453,0.5233,0.7821,0.1287,0.7444,0.4770,0.0,False,False,False,False,64,200,3b5412fb
2026-08-21 22:20:53,photo,outpost,0,,T_lr0.003,0.8146,0.5110,0.7783,0.1431,0.7765,0.4896,0.0,True,True,False,False,64,200,82d9ffb8
2026-08-21 22:20:53,photo,outpost,0,,T_warmup15,0.8157,0.5121,0.7750,0.1580,0.6857,0.4173,0.0,True,True,False,False,64,200,ceebf5f0
2026-08-21 22:20:53,photo,outpost,1,,A_main,0.8270,0.5269,0.8030,0.1365,0.8046,0.5120,0.0,True,True,False,False,64,200,067c5ecd
2026-08-21 22:20:53,photo,outpost,1,,C_nogate,0.8258,0.5241,0.8045,0.1391,0.8070,0.5154,0.0,True,True,False,False,64,200,837bf524
2026-08-21 22:20:53,photo,outpost,1,,C_nosynth,0.8505,0.5412,0.7910,0.1349,0.7963,0.5037,0.0,False,False,False,False,64,200,3b5412fb
2026-08-21 22:20:53,photo,outpost,1,,C_sim,0.7784,0.5000,0.7471,0.1031,0.7379,0.4857,1.0,True,True,False,False,64,200,ad27cfe9
2026-08-21 22:20:53,photo,outpost,1,,L_lean,0.7759,0.4978,0.7246,0.1156,0.7308,0.4724,0.0,True,True,False,False,64,200,23a39b01
2026-08-21 22:20:53,photo,outpost,1,,T_Kp12,0.8366,0.5330,0.8062,0.1380,0.7704,0.4924,0.0,True,True,False,False,64,200,6c6c85e4
